1.27668775E14	10134.0	74.0	-1.0
1.2766879E14	9237.0	74.0	-1.0
1.276688E14	9237.0	74.0	-1.0
1.2766881E14	9237.0	73.0	-1.0
1.2766882E14	9237.0	73.0	-1.0
1.27668826E14	8455.0	73.0	-1.0
1.2766884E14	8455.0	74.0	-1.0
1.2766885E14	8455.0	73.0	-1.0
1.2766886E14	8455.0	73.0	-1.0
1.2766887E14	7969.0	74.0	-1.0
1.2766888E14	7969.0	75.0	-1.0
1.2766889E14	7969.0	74.0	-1.0
1.276689E14	7512.0	30.0	-1.0
1.2766891E14	7512.0	73.0	-1.0
1.2766892E14	7512.0	73.0	-1.0
1.2766893E14	7512.0	72.0	-1.0
1.2766894E14	7363.0	72.0	-1.0
1.2766895E14	7363.0	73.0	-1.0
1.2766896E14	7363.0	75.0	-1.0
1.2766897E14	7363.0	75.0	-1.0
1.27668985E14	7187.0	75.0	-1.0
1.27668985E14	7187.0	73.0	-1.0
1.27669E14	7187.0	71.0	-1.0
1.2766901E14	7351.0	70.0	-1.0
1.2766902E14	7072.0	71.0	-1.0
1.2766903E14	7072.0	73.0	-1.0
1.2766904E14	7072.0	73.0	-1.0
1.2766905E14	6982.0	73.0	-1.0
1.2766906E14	6982.0	73.0	-1.0
1.2766907E14	6982.0	71.0	-1.0
1.2766908E14	6982.0	70.0	-1.0
1.27669086E14	7124.0	69.0	-1.0
1.276691E14	7124.0	70.0	-1.0
1.2767078E14	4055.0	44.0	-1.0
1.2767079E14	4055.0	41.0	-1.0
1.276708E14	4161.0	44.0	-1.0
1.2767081E14	4161.0	71.0	-1.0
1.2767082E14	4161.0	58.0	-1.0
1.2767083E14	4161.0	58.0	-1.0
1.2767084E14	4552.0	58.0	-1.0
1.2767085E14	4552.0	58.0	-1.0
1.2767086E14	4552.0	58.0	-1.0
1.27670914E14	5530.0	1.0	-1.0
1.2767092E14	5530.0	29.0	-1.0
1.2767093E14	5530.0	40.0	-1.0
1.2767094E14	5530.0	43.0	-1.0
1.2767095E14	6434.0	45.0	-1.0
1.27670965E14	6434.0	23.0	-1.0
1.2767097E14	6434.0	37.0	-1.0
1.2767098E14	6434.0	67.0	-1.0
1.2767099E14	7131.0	57.0	-1.0
1.27671E14	7131.0	64.0	-1.0
1.27671015E14	7131.0	44.0	-1.0
1.2767102E14	6775.0	46.0	-1.0
1.2767103E14	7348.0	55.0	-1.0
1.2767104E14	7348.0	61.0	-1.0
1.2767105E14	7348.0	61.0	-1.0
1.2767106E14	6479.0	51.0	-1.0
1.2767107E14	6479.0	35.0	-1.0
1.2767108E14	6479.0	16.0	-1.0
1.2767109E14	6479.0	2.0	-1.0
1.276711E14	5470.0	3.0	-1.0
1.27672785E14	3868.0	9.0	-1.0
1.2767279E14	3868.0	11.0	-1.0
1.276728E14	3868.0	15.0	-1.0
1.2767281E14	3868.0	18.0	-1.0
1.2767283E14	3550.0	15.0	-1.0
1.27672835E14	3550.0	2.0	-1.0
1.2767284E14	3550.0	21.0	-1.0
1.2767285E14	3550.0	48.0	-1.0
1.2767286E14	3383.0	76.0	-1.0
1.2767287E14	3383.0	85.0	-1.0
1.27672886E14	3383.0	43.0	-1.0
1.2767289E14	3575.0	40.0	-1.0
1.276729E14	3575.0	40.0	-1.0
1.2767291E14	3575.0	37.0	-1.0
1.2767292E14	3575.0	53.0	-1.0
1.2767294E14	4042.0	68.0	-1.0
1.27672944E14	4042.0	68.0	-1.0
1.2767295E14	4042.0	72.0	-1.0
1.2767296E14	4042.0	73.0	-1.0
1.2767297E14	6502.0	41.0	-1.0
1.2767299E14	6502.0	17.0	-1.0
