@relation accelerometer_features

@attribute fft_coef_0000 numeric
@attribute fft_coef_0001 numeric
@attribute fft_coef_0002 numeric
@attribute fft_coef_0003 numeric
@attribute fft_coef_0004 numeric
@attribute fft_coef_0005 numeric
@attribute fft_coef_0006 numeric
@attribute fft_coef_0007 numeric
@attribute fft_coef_0008 numeric
@attribute fft_coef_0009 numeric
@attribute fft_coef_0010 numeric
@attribute fft_coef_0011 numeric
@attribute fft_coef_0012 numeric
@attribute fft_coef_0013 numeric
@attribute fft_coef_0014 numeric
@attribute fft_coef_0015 numeric
@attribute fft_coef_0016 numeric
@attribute fft_coef_0017 numeric
@attribute fft_coef_0018 numeric
@attribute fft_coef_0019 numeric
@attribute fft_coef_0020 numeric
@attribute fft_coef_0021 numeric
@attribute fft_coef_0022 numeric
@attribute fft_coef_0023 numeric
@attribute fft_coef_0024 numeric
@attribute fft_coef_0025 numeric
@attribute fft_coef_0026 numeric
@attribute fft_coef_0027 numeric
@attribute fft_coef_0028 numeric
@attribute fft_coef_0029 numeric
@attribute fft_coef_0030 numeric
@attribute fft_coef_0031 numeric
@attribute fft_coef_0032 numeric
@attribute fft_coef_0033 numeric
@attribute fft_coef_0034 numeric
@attribute fft_coef_0035 numeric
@attribute fft_coef_0036 numeric
@attribute fft_coef_0037 numeric
@attribute fft_coef_0038 numeric
@attribute fft_coef_0039 numeric
@attribute fft_coef_0040 numeric
@attribute fft_coef_0041 numeric
@attribute fft_coef_0042 numeric
@attribute fft_coef_0043 numeric
@attribute fft_coef_0044 numeric
@attribute fft_coef_0045 numeric
@attribute fft_coef_0046 numeric
@attribute fft_coef_0047 numeric
@attribute fft_coef_0048 numeric
@attribute fft_coef_0049 numeric
@attribute fft_coef_0050 numeric
@attribute fft_coef_0051 numeric
@attribute fft_coef_0052 numeric
@attribute fft_coef_0053 numeric
@attribute fft_coef_0054 numeric
@attribute fft_coef_0055 numeric
@attribute fft_coef_0056 numeric
@attribute fft_coef_0057 numeric
@attribute fft_coef_0058 numeric
@attribute fft_coef_0059 numeric
@attribute fft_coef_0060 numeric
@attribute fft_coef_0061 numeric
@attribute fft_coef_0062 numeric
@attribute fft_coef_0063 numeric
@attribute max numeric
@attribute label {standing,walking,jogging,sprinting,others}

@data
25.337262,9.589962,4.148558,5.178448,1.25626,3.615369,2.293429,4.284029,3.079644,0.534782,0.950836,1.64893,0.490316,1.4012,0.929601,0.985114,0.926148,1.313608,1.040629,1.029077,0.92849,1.114692,1.080835,0.963057,0.902589,0.979663,0.985143,0.986679,1.040639,1.024714,0.984154,1.033166,1.057874,1.033166,0.984154,1.024714,1.040639,0.986679,0.985143,0.979663,0.902589,0.963057,1.080835,1.114692,0.92849,1.029077,1.040629,1.313608,0.926148,0.985114,0.929601,1.4012,0.490316,1.64893,0.950836,0.534782,3.079644,4.284029,2.293429,3.615369,1.25626,5.178448,4.148558,9.589962,1.499813,standing
83.535946,5.767539,6.401586,9.355342,5.896805,4.245657,2.397642,2.714835,0.722412,1.699881,0.548967,0.91014,0.856292,0.85408,1.015842,0.657122,0.838469,0.690467,0.426628,0.591842,0.507653,0.593219,0.427065,0.466009,0.545344,0.591223,0.402619,0.515246,0.605268,0.449888,0.419952,0.297164,0.420945,0.297164,0.419952,0.449888,0.605268,0.515246,0.402619,0.591223,0.545344,0.466009,0.427065,0.593219,0.507653,0.591842,0.426628,0.690467,0.838469,0.657122,1.015842,0.85408,0.856292,0.91014,0.548967,1.699881,0.722412,2.714835,2.397642,4.245657,5.896805,9.355342,6.401586,5.767539,1.807375,standing
47.271426,6.370259,7.149779,6.367467,2.469097,1.285338,1.559499,1.222004,0.247399,0.665599,0.235114,0.315629,0.153848,0.188131,0.228724,0.112089,0.037682,0.086809,0.055855,0.115394,0.065738,0.195673,0.045886,0.087248,0.024742,0.087918,0.027721,0.145807,0.106154,0.079821,0.150119,0.077896,0.123492,0.077896,0.150119,0.079821,0.106154,0.145807,0.027721,0.087918,0.024742,0.087248,0.045886,0.195673,0.065738,0.115394,0.055855,0.086809,0.037682,0.112089,0.228724,0.188131,0.153848,0.315629,0.235114,0.665599,0.247399,1.222004,1.559499,1.285338,2.469097,6.367467,7.149779,6.370259,1.491952,standing
37.099762,7.450551,5.28565,2.746151,0.635355,1.02139,1.199767,0.448162,0.213652,0.540685,0.148142,0.472982,0.19896,0.235306,0.019767,0.145585,0.207623,0.083301,0.113856,0.048014,0.24072,0.057348,0.065597,0.155608,0.205504,0.065722,0.075551,0.140604,0.08629,0.142486,0.079344,0.126391,0.100906,0.126391,0.079344,0.142486,0.08629,0.140604,0.075551,0.065722,0.205504,0.155608,0.065597,0.057348,0.24072,0.048014,0.113856,0.083301,0.207623,0.145585,0.019767,0.235306,0.19896,0.472982,0.148142,0.540685,0.213652,0.448162,1.199767,1.02139,0.635355,2.746151,5.28565,7.450551,0.915555,standing
27.103716,3.184488,0.528012,2.630299,1.231624,0.71555,0.945436,0.483347,0.516243,0.619363,0.452554,0.261246,0.247019,0.29684,0.255954,0.279438,0.268845,0.189037,0.277258,0.197773,0.256755,0.212406,0.21761,0.086467,0.124445,0.12822,0.221696,0.170749,0.073422,0.124451,0.082496,0.067079,0.140452,0.067079,0.082496,0.124451,0.073422,0.170749,0.221696,0.12822,0.124445,0.086467,0.21761,0.212406,0.256755,0.197773,0.277258,0.189037,0.268845,0.279438,0.255954,0.29684,0.247019,0.261246,0.452554,0.619363,0.516243,0.483347,0.945436,0.71555,1.231624,2.630299,0.528012,3.184488,0.598408,standing
18.146921,4.504734,3.055568,0.61963,2.535472,1.532922,1.774999,0.127545,0.305442,0.530584,0.579106,0.061621,0.318573,0.205805,0.13101,0.196878,0.23534,0.153588,0.068098,0.198328,0.225205,0.052423,0.156122,0.123641,0.11431,0.13441,0.078581,0.137792,0.082674,0.129527,0.190516,0.170425,0.159053,0.170425,0.190516,0.129527,0.082674,0.137792,0.078581,0.13441,0.11431,0.123641,0.156122,0.052423,0.225205,0.198328,0.068098,0.153588,0.23534,0.196878,0.13101,0.205805,0.318573,0.061621,0.579106,0.530584,0.305442,0.127545,1.774999,1.532922,2.535472,0.61963,3.055568,4.504734,0.576512,standing
10.10352,1.617014,0.544025,1.248387,0.856138,0.784487,0.959608,0.748129,0.622164,0.717259,0.807714,0.575638,0.420148,0.496877,0.43398,0.356965,0.247114,0.298638,0.184649,0.244775,0.305265,0.280989,0.207764,0.218696,0.266115,0.263888,0.202087,0.233239,0.204711,0.253788,0.189203,0.136669,0.279923,0.136669,0.189203,0.253788,0.204711,0.233239,0.202087,0.263888,0.266115,0.218696,0.207764,0.280989,0.305265,0.244775,0.184649,0.298638,0.247114,0.356965,0.43398,0.496877,0.420148,0.575638,0.807714,0.717259,0.622164,0.748129,0.959608,0.784487,0.856138,1.248387,0.544025,1.617014,0.417702,standing
11.672754,3.696971,2.030287,0.270991,1.989431,0.706078,0.568847,0.932808,0.616293,0.187664,0.357286,0.155356,0.458805,0.415639,0.350468,0.24942,0.260623,0.275288,0.217144,0.235246,0.247771,0.191049,0.279373,0.156999,0.169253,0.195387,0.160743,0.149394,0.212327,0.230786,0.184662,0.131475,0.140835,0.131475,0.184662,0.230786,0.212327,0.149394,0.160743,0.195387,0.169253,0.156999,0.279373,0.191049,0.247771,0.235246,0.217144,0.275288,0.260623,0.24942,0.350468,0.415639,0.458805,0.155356,0.357286,0.187664,0.616293,0.932808,0.568847,0.706078,1.989431,0.270991,2.030287,3.696971,0.440198,standing
14.793767,4.583824,1.136584,2.378742,1.653483,1.120572,1.404238,0.763319,0.928574,0.834868,0.132167,0.272799,0.383178,0.078152,0.357395,0.167165,0.268134,0.112283,0.092009,0.120529,0.102415,0.079678,0.036324,0.120482,0.110354,0.17763,0.178937,0.057846,0.08755,0.1303,0.083798,0.034593,0.047044,0.034593,0.083798,0.1303,0.08755,0.057846,0.178937,0.17763,0.110354,0.120482,0.036324,0.079678,0.102415,0.120529,0.092009,0.112283,0.268134,0.167165,0.357395,0.078152,0.383178,0.272799,0.132167,0.834868,0.928574,0.763319,1.404238,1.120572,1.653483,2.378742,1.136584,4.583824,0.590257,standing
14.591097,5.011678,3.416554,2.934624,2.137332,1.339426,1.580529,0.770554,1.538543,1.445023,1.50948,1.028015,0.35979,0.257329,0.339055,0.308039,0.489679,0.374986,0.411648,0.239272,0.291908,0.150185,0.316831,0.269795,0.184031,0.16126,0.141391,0.163328,0.262859,0.227508,0.152703,0.113159,0.169558,0.113159,0.152703,0.227508,0.262859,0.163328,0.141391,0.16126,0.184031,0.269795,0.316831,0.150185,0.291908,0.239272,0.411648,0.374986,0.489679,0.308039,0.339055,0.257329,0.35979,1.028015,1.50948,1.445023,1.538543,0.770554,1.580529,1.339426,2.137332,2.934624,3.416554,5.011678,0.889237,standing
