1.2043256E14	33749.0	47.0	-1.0
1.2043257E14	33749.0	48.0	-1.0
1.2043258E14	34233.0	48.0	-1.0
1.2043259E14	34233.0	53.0	-1.0
1.20432594E14	34233.0	56.0	-1.0
1.204326E14	34233.0	57.0	-1.0
1.2043262E14	34228.0	55.0	-1.0
1.2043263E14	34228.0	52.0	-1.0
1.2043264E14	34228.0	50.0	-1.0
1.20432645E14	34228.0	50.0	-1.0
1.2043265E14	34813.0	48.0	-1.0
1.2043266E14	34813.0	46.0	-1.0
1.2043268E14	34813.0	49.0	-1.0
1.2043269E14	34813.0	50.0	-1.0
1.20432695E14	36097.0	47.0	-1.0
1.204327E14	36097.0	46.0	-1.0
1.2043271E14	36097.0	49.0	-1.0
1.2043273E14	35649.0	50.0	-1.0
1.2043274E14	35649.0	50.0	-1.0
1.20432745E14	35649.0	49.0	-1.0
1.2043275E14	35649.0	47.0	-1.0
1.2043456E14	36583.0	31.0	-1.0
1.20434566E14	36690.0	33.0	-1.0
1.2043457E14	36690.0	36.0	-1.0
1.2043459E14	36690.0	36.0	-1.0
1.204346E14	36678.0	34.0	-1.0
1.2043461E14	36678.0	35.0	-1.0
1.2043462E14	36678.0	36.0	-1.0
1.20434624E14	36678.0	38.0	-1.0
1.2043464E14	36968.0	30.0	-1.0
1.2043465E14	36968.0	36.0	-1.0
1.2043466E14	36968.0	41.0	-1.0
1.2043467E14	36968.0	40.0	-1.0
1.2043468E14	36165.0	33.0	-1.0
1.204347E14	36165.0	31.0	-1.0
1.2043471E14	36165.0	33.0	-1.0
1.2043472E14	35643.0	35.0	-1.0
1.20434725E14	35643.0	36.0	-1.0
1.2043473E14	35643.0	36.0	-1.0
1.2043475E14	34120.0	36.0	-1.0
1.2043476E14	34120.0	36.0	-1.0
1.2043656E14	38729.0	41.0	-1.0
1.2043657E14	38729.0	41.0	-1.0
1.2043658E14	38276.0	41.0	-1.0
1.2043659E14	38498.0	40.0	-1.0
1.20436596E14	38498.0	39.0	-1.0
1.2043661E14	38498.0	39.0	-1.0
1.2043662E14	36613.0	41.0	-1.0
1.2043663E14	36613.0	42.0	-1.0
1.2043664E14	36613.0	41.0	-1.0
1.2043665E14	36613.0	40.0	-1.0
1.2043666E14	36399.0	40.0	-1.0
1.2043667E14	36399.0	41.0	-1.0
1.2043668E14	36399.0	41.0	-1.0
1.2043669E14	36399.0	39.0	-1.0
1.20436705E14	36439.0	38.0	-1.0
1.2043671E14	36439.0	37.0	-1.0
1.2043672E14	36439.0	37.0	-1.0
1.2043673E14	36281.0	38.0	-1.0
1.2043674E14	36281.0	38.0	-1.0
1.2043676E14	36281.0	38.0	-1.0
1.2043857E14	28856.0	34.0	-1.0
