1.2295276E12	2990.0	27.0
1.2295462E12	3303.0	23.0
1.229538E12	3303.0	23.0
1.2295563E12	3303.0	24.0
1.2295662E12	4270.0	25.0
1.2295761E12	5174.0	25.0
1.2295862E12	5174.0	27.0
1.229596E12	5174.0	27.0
1.2296064E12	9124.0	33.0
1.229616E12	9124.0	33.0
1.2296264E12	9124.0	38.0
1.2296361E12	9124.0	40.0
1.2296461E12	9124.0	39.0
1.229656E12	11790.0	39.0
1.2296661E12	11790.0	39.0
1.2296762E12	11790.0	40.0
1.229687E12	13962.0	40.0
1.2296961E12	0.0	41.0
1.2297062E12	0.0	42.0
1.2297162E12	0.0	44.0
1.2297262E12	16041.0	44.0
1.2297362E12	16041.0	45.0
1.2297462E12	16041.0	45.0
1.2297563E12	14276.0	44.0
1.2297663E12	14276.0	44.0
1.2297764E12	14276.0	44.0
1.2297872E12	0.0	43.0
1.2297961E12	0.0	43.0
1.2298062E12	0.0	43.0
1.2298162E12	0.0	42.0
1.2298263E12	11990.0	42.0
1.2298363E12	11990.0	42.0
1.2298463E12	11990.0	41.0
1.2298563E12	11990.0	39.0
1.2298663E12	9255.0	35.0
1.2298765E12	9255.0	31.0
1.2298896E12	9255.0	27.0
1.2298965E12	0.0	24.0
1.2299091E12	0.0	22.0
1.2299188E12	0.0	21.0
1.229928E12	9828.0	20.0
1.2299389E12	9828.0	21.0
1.2299487E12	9828.0	23.0
1.2299588E12	9828.0	26.0
1.2299692E12	8169.0	27.0
1.229979E12	8169.0	27.0
1.2299886E12	8169.0	27.0
1.2299989E12	5976.0	29.0
1.2300068E12	5976.0	29.0
1.2300183E12	5976.0	29.0
1.2300284E12	5976.0	28.0
1.2300386E12	3888.0	28.0
1.2300481E12	3888.0	28.0
1.2300591E12	3888.0	30.0
1.230069E12	4249.0	31.0
1.2300777E12	4637.0	29.0
1.2300875E12	4637.0	23.0
1.2300967E12	4637.0	23.0
1.2301068E12	8470.0	22.0
1.2301167E12	8470.0	22.0
1.2301266E12	8470.0	22.0
1.2301392E12	8470.0	22.0
1.2301494E12	12355.0	22.0
1.2301591E12	12355.0	24.0
1.2301692E12	12355.0	26.0
1.2301782E12	12615.0	29.0
1.2301892E12	0.0	31.0
1.2301992E12	0.0	34.0
1.2302089E12	0.0	37.0
1.2302189E12	3411.0	39.0
1.2302288E12	3411.0	40.0
1.2302385E12	3411.0	43.0
1.230249E12	3411.0	47.0
1.2302588E12	2523.0	48.0
1.2302689E12	2523.0	44.0
1.2302788E12	2523.0	45.0
1.2302888E12	2691.0	44.0
1.230299E12	2691.0	44.0
1.2303089E12	2691.0	45.0
1.2303189E12	2691.0	46.0
1.2303292E12	2952.0	49.0
1.230339E12	2952.0	51.0
1.2303491E12	2952.0	51.0
1.2303591E12	2953.0	50.0
1.2303689E12	2953.0	49.0
1.2303788E12	2953.0	41.0
1.2303892E12	2953.0	34.0
1.2303988E12	2915.0	43.0
1.2304093E12	2915.0	43.0
1.2304191E12	2915.0	43.0
1.2304291E12	2915.0	46.0
1.230439E12	2743.0	50.0
1.230449E12	2743.0	53.0
1.230459E12	2743.0	53.0
1.2304691E12	2612.0	54.0
1.230479E12	2612.0	57.0
1.230489E12	2612.0	59.0
1.2304995E12	2612.0	60.0
1.2305092E12	2654.0	61.0
1.2305193E12	2654.0	57.0
1.2305291E12	2654.0	50.0
1.2305392E12	2777.0	44.0
1.2305486E12	2777.0	41.0
1.2305572E12	2777.0	39.0
1.2305672E12	2777.0	38.0
1.2305792E12	2901.0	37.0
1.230589E12	2901.0	36.0
1.2305992E12	2901.0	37.0
1.230609E12	2901.0	41.0
1.2306193E12	2919.0	46.0
1.2306274E12	2919.0	50.0
1.2306372E12	2863.0	54.0
1.2306473E12	2863.0	51.0
1.2306574E12	2863.0	46.0
1.2306675E12	2863.0	42.0
1.2306773E12	2831.0	39.0
1.2306873E12	2831.0	40.0
1.2306973E12	2831.0	41.0
1.2307074E12	2869.0	45.0
1.2307173E12	2869.0	45.0
1.2307291E12	2869.0	49.0
1.2307429E12	2869.0	48.0
1.2307489E12	2869.0	45.0
1.2307641E12	2943.0	42.0
1.2307686E12	2943.0	40.0
1.2307826E12	2943.0	41.0
1.2307878E12	3077.0	41.0
1.2307991E12	3077.0	40.0
1.2308099E12	3077.0	40.0
1.2308193E12	3077.0	38.0
1.2308294E12	3015.0	35.0
1.2308393E12	3015.0	32.0
1.2308493E12	3015.0	32.0
1.2308594E12	3015.0	35.0
1.2308699E12	3000.0	38.0
1.2308796E12	3000.0	39.0
1.2308895E12	3000.0	40.0
1.2308996E12	3031.0	41.0
1.2309096E12	3031.0	43.0
1.2309198E12	3031.0	47.0
1.2309299E12	3031.0	47.0
1.2309399E12	3079.0	45.0
1.2309498E12	3079.0	41.0
1.2309598E12	3079.0	38.0
1.2309699E12	3019.0	37.0
1.2309796E12	3019.0	37.0
1.230989E12	3019.0	36.0
1.230999E12	3019.0	37.0
1.2310096E12	2888.0	41.0
1.231019E12	2888.0	47.0
1.2310291E12	2888.0	52.0
1.2310396E12	2888.0	55.0
1.2310493E12	2732.0	56.0
1.231059E12	2732.0	54.0
1.2310696E12	2732.0	52.0
1.231079E12	2615.0	50.0
1.2310897E12	2615.0	47.0
1.2310991E12	2615.0	45.0
1.2311096E12	2615.0	43.0
1.231119E12	2566.0	42.0
1.2311291E12	2566.0	45.0
1.2311396E12	2566.0	51.0
1.2311478E12	2590.0	58.0
1.2311577E12	2590.0	51.0
1.2311678E12	2590.0	44.0
1.2311778E12	2785.0	30.0
1.2311977E12	2785.0	28.0
1.2312077E12	2785.0	29.0
1.2312178E12	2897.0	31.0
1.231228E12	2897.0	38.0
1.2312479E12	2802.0	43.0
1.2312576E12	2802.0	49.0
1.2312677E12	2802.0	54.0
1.2312777E12	2802.0	60.0
1.2312876E12	2722.0	63.0
1.2312977E12	2722.0	63.0
1.2313077E12	2722.0	60.0
1.2313176E12	2722.0	54.0
1.2313277E12	2807.0	50.0
1.2313378E12	2807.0	43.0
1.2313476E12	2807.0	39.0
1.2313577E12	2807.0	38.0
1.2313677E12	2983.0	35.0
1.2313778E12	2983.0	33.0
1.2313878E12	2983.0	31.0
1.2313977E12	3015.0	32.0
1.2314081E12	3015.0	34.0
1.2314178E12	3015.0	37.0
1.2314279E12	3015.0	43.0
1.2314378E12	2927.0	47.0
1.2314479E12	2927.0	49.0
1.2314579E12	2927.0	50.0
1.2314678E12	2927.0	50.0
1.2314779E12	2727.0	44.0
1.2314879E12	2727.0	42.0
1.2314979E12	2727.0	43.0
1.231508E12	2582.0	42.0
1.2315179E12	2582.0	44.0
1.231528E12	2582.0	46.0
1.231538E12	2582.0	49.0
1.2315479E12	2526.0	49.0
1.231558E12	2526.0	49.0
1.231568E12	2526.0	49.0
1.2315795E12	2480.0	61.0
1.2315883E12	2480.0	61.0
1.231598E12	2480.0	61.0
1.2316082E12	2480.0	61.0
1.2316182E12	2447.0	61.0
1.2316283E12	2447.0	53.0
1.2316382E12	2447.0	53.0
1.2316492E12	2447.0	51.0
1.2316597E12	2428.0	47.0
1.2316684E12	2428.0	48.0
1.2316783E12	2425.0	49.0
1.2316883E12	2425.0	49.0
1.2316983E12	2425.0	50.0
1.2317081E12	2425.0	50.0
1.2317182E12	2427.0	48.0
1.2317281E12	2427.0	48.0
1.2317397E12	2427.0	47.0
1.231749E12	2427.0	49.0
1.231761E12	2451.0	51.0
1.23177E12	2451.0	55.0
1.231781E12	2451.0	55.0
1.231791E12	2451.0	50.0
1.2318008E12	2536.0	44.0
1.2318092E12	2536.0	39.0
1.2318198E12	2536.0	38.0
1.2318301E12	2536.0	39.0
1.2318398E12	2733.0	41.0
1.2318499E12	2733.0	40.0
1.2318599E12	2733.0	39.0
1.2318698E12	2820.0	38.0
1.2318799E12	2820.0	37.0
1.2318899E12	2820.0	38.0
1.2318999E12	2820.0	39.0
1.23191E12	2750.0	42.0
1.2319199E12	2750.0	43.0
1.2319301E12	2750.0	45.0
1.23194E12	2709.0	48.0
1.2319503E12	2709.0	49.0
1.2319687E12	2741.0	46.0
1.2319785E12	2741.0	43.0
1.2319886E12	2741.0	41.0
1.2319986E12	2792.0	41.0
1.2320084E12	2792.0	38.0
1.2320185E12	2792.0	41.0
1.2320284E12	2792.0	40.0
1.2320384E12	2802.0	41.0
1.2320484E12	2802.0	42.0
1.2320584E12	2802.0	44.0
