1393197276736	30476.398	92.0	85.0	83.0
1393197276746	30476.398	94.0	85.0	81.0
1393197276758	30476.398	95.0	85.0	79.0
1393197276766	30476.398	96.0	85.0	79.0
1393197276777	30476.398	96.0	85.0	78.0
1393197276786	30476.398	96.0	85.0	78.0
1393197276796	30476.398	96.0	86.0	79.0
1393197276806	30476.398	95.0	86.0	80.0
1393197276818	30476.398	94.0	86.0	81.0
1393197276827	30476.398	94.0	86.0	81.0
1393197276836	0.0	96.0	86.0	79.0
1393197276847	0.0	99.0	86.0	76.0
1393197276856	0.0	101.0	86.0	73.0
1393197276866	30476.398	103.0	86.0	72.0
1393197276878	30476.398	101.0	86.0	73.0
1393197276886	30476.398	99.0	86.0	76.0
1393197276896	30476.398	98.0	86.0	77.0
1393197276906	30476.398	99.0	86.0	76.0
1393197276916	30476.398	100.0	86.0	74.0
1393197276927	30476.398	103.0	86.0	71.0
1393197276938	0.0	107.0	86.0	67.0
1393197276946	0.0	110.0	86.0	65.0
1393197276957	0.0	111.0	85.0	64.0
1393197276967	30476.398	109.0	85.0	65.0
1393197276977	30476.398	107.0	86.0	68.0
1393197276987	30476.398	104.0	86.0	70.0
1393197276999	30476.398	101.0	86.0	73.0
1393197277007	30476.398	99.0	86.0	75.0
1393197277018	30476.398	99.0	86.0	76.0
1393197277029	30476.398	101.0	85.0	74.0
1393197277038	0.0	104.0	85.0	70.0
1393197277049	0.0	108.0	85.0	67.0
1393197277061	0.0	110.0	85.0	64.0
1393197277068	30476.398	111.0	85.0	63.0
1393197277078	30476.398	112.0	85.0	63.0
1393197277100	30476.398	97.0	85.0	77.0
1393197277111	30476.398	97.0	85.0	78.0
1393197277127	30476.398	96.0	85.0	79.0
1393197277132	30476.398	95.0	85.0	79.0
1393197277139	0.0	95.0	85.0	79.0
1393197277151	0.0	95.0	85.0	79.0
1393197277159	0.0	95.0	85.0	79.0
1393197277169	30476.398	95.0	85.0	79.0
1393197277182	30476.398	95.0	85.0	79.0
1393197277189	30476.398	96.0	85.0	79.0
1393197277199	30476.398	95.0	85.0	79.0
1393197277211	30476.398	95.0	85.0	79.0
1393197277322	30476.398	95.0	85.0	80.0
1393197277330	30476.398	94.0	85.0	80.0
1393197277332	0.0	94.0	85.0	81.0
1393197277335	0.0	94.0	85.0	81.0
1393197277337	0.0	105.0	85.0	81.0
1393197277340	30476.398	93.0	85.0	81.0
1393197277343	30476.398	93.0	85.0	81.0
1393197277345	30476.398	93.0	85.0	82.0
1393197277348	30476.398	180.0	90.0	0.0
1393197277351	30476.398	93.0	85.0	82.0
1393197277355	30476.398	92.0	85.0	82.0
