1393198000490	3503.0	180.0	83.0	16.0
1393198000497	3503.0	178.0	82.0	18.0
1393198000507	3501.0	175.0	82.0	20.0
1393198000517	3501.0	174.0	82.0	21.0
1393198000527	3501.0	173.0	82.0	22.0
1393198000537	3499.0	173.0	82.0	23.0
1393198000549	3499.0	172.0	82.0	23.0
1393198000557	3499.0	171.0	82.0	24.0
1393198000567	3499.0	171.0	82.0	24.0
1393198000577	3498.0	172.0	82.0	24.0
1393198000587	3498.0	172.0	82.0	23.0
1393198000597	3498.0	172.0	82.0	23.0
1393198000610	3498.0	172.0	82.0	23.0
1393198000617	3496.0	172.0	82.0	23.0
1393198000627	3496.0	173.0	82.0	22.0
1393198000637	3496.0	173.0	82.0	22.0
1393198000647	3496.0	173.0	82.0	23.0
1393198000657	3499.0	172.0	82.0	23.0
1393198000669	3499.0	171.0	82.0	24.0
1393198000677	3499.0	170.0	82.0	25.0
1393198000687	3502.0	171.0	82.0	24.0
1393198000699	3502.0	172.0	82.0	23.0
1393198000724	3502.0	173.0	82.0	22.0
1393198000727	3502.0	173.0	82.0	23.0
1393198000731	3501.0	173.0	82.0	23.0
1393198000740	3501.0	172.0	82.0	24.0
1393198000749	3501.0	170.0	83.0	25.0
1393198000759	3501.0	170.0	83.0	25.0
1393198000771	3507.0	170.0	83.0	25.0
1393198000778	3507.0	170.0	83.0	25.0
1393198000791	3507.0	170.0	83.0	26.0
1393198000798	3507.0	168.0	83.0	27.0
1393198000809	3510.0	168.0	83.0	28.0
1393198000821	3510.0	104.0	45.0	90.0
1393198000828	3510.0	169.0	83.0	27.0
1393198000838	3509.0	169.0	83.0	26.0
1393198000853	3509.0	169.0	82.0	27.0
1393198000859	3509.0	168.0	82.0	28.0
1393198000871	3509.0	167.0	82.0	28.0
1393198000879	3511.0	174.0	83.0	22.0
1393198000894	3511.0	174.0	83.0	21.0
1393198000899	3511.0	174.0	83.0	21.0
1393198000911	3511.0	175.0	83.0	21.0
1393198000922	3509.0	175.0	83.0	20.0
1393198000929	3509.0	176.0	83.0	20.0
1393198000939	3509.0	176.0	83.0	19.0
1393198000949	3509.0	176.0	83.0	19.0
1393198001021	3513.0	177.0	83.0	19.0
1393198001023	3513.0	177.0	83.0	18.0
1393198001024	3513.0	178.0	83.0	18.0
1393198001025	3514.0	178.0	83.0	18.0
1393198001026	3514.0	178.0	83.0	18.0
1393198001027	3514.0	178.0	83.0	18.0
1393198001028	3514.0	178.0	83.0	18.0
1393198001031	3515.0	178.0	83.0	18.0
1393198001094	3515.0	178.0	83.0	18.0
1393198001096	3515.0	178.0	83.0	18.0
1393198001098	3515.0	178.0	83.0	17.0
1393198001099	3520.0	178.0	83.0	17.0
1393198001103	3520.0	178.0	83.0	17.0
1393198001107	3520.0	178.0	83.0	17.0
1393198001110	3520.0	178.0	83.0	17.0
1393198001121	3526.0	179.0	83.0	17.0
1393198001124	3526.0	179.0	83.0	17.0
1393198001129	3526.0	179.0	84.0	17.0
1393198001142	3522.0	179.0	84.0	17.0
1393198001152	3522.0	179.0	84.0	17.0
1393198001161	3522.0	179.0	84.0	17.0
1393198001172	3522.0	179.0	84.0	17.0
1393198001178	3528.0	179.0	84.0	17.0
1393198001188	3528.0	179.0	84.0	17.0
1393198001198	3528.0	179.0	84.0	17.0
1393198001210	3528.0	179.0	84.0	17.0
1393198001230	3525.0	179.0	84.0	17.0
1393198001232	3525.0	179.0	84.0	17.0
1393198001240	3525.0	179.0	84.0	17.0
1393198001248	3525.0	179.0	84.0	17.0
1393198001259	3525.0	179.0	84.0	17.0
1393198001272	3525.0	179.0	84.0	17.0
1393198001279	3525.0	179.0	84.0	17.0
1393198001289	3529.0	179.0	84.0	16.0
1393198001299	3529.0	179.0	84.0	16.0
1393198001309	3529.0	180.0	84.0	16.0
1393198001322	3529.0	180.0	84.0	15.0
1393198001331	3542.0	179.0	84.0	15.0
1393198001339	3542.0	179.0	84.0	15.0
1393198001348	3542.0	179.0	85.0	15.0
1393198001359	3542.0	179.0	85.0	15.0
1393198001372	3564.0	180.0	85.0	15.0
1393198001379	3564.0	180.0	85.0	15.0
1393198001391	3564.0	179.0	85.0	14.0
1393198001399	3564.0	178.0	85.0	13.0
1393198001409	3586.0	177.0	86.0	12.0
1393198001421	3586.0	176.0	86.0	11.0
1393198001429	3586.0	175.0	86.0	11.0
1393198001439	3626.0	174.0	86.0	10.0
1393198001455	3626.0	173.0	87.0	8.0
1393198001459	3626.0	172.0	87.0	7.0
1393198001472	3626.0	172.0	87.0	8.0
1393198001479	3665.0	175.0	87.0	11.0
1393198001489	3665.0	178.0	87.0	18.0
1393198001499	3665.0	169.0	87.0	26.0
1393198001513	3665.0	159.0	87.0	37.0
1393198001528	3674.0	141.0	86.0	55.0
1393198001538	3674.0	135.0	84.0	60.0
1393198001548	3674.0	131.0	83.0	65.0
1393198001559	3668.0	129.0	83.0	67.0
1393198001570	3668.0	127.0	82.0	69.0
1393198001579	3668.0	125.0	82.0	71.0
1393198001591	3683.0	109.0	53.0	86.0
1393198001599	3683.0	108.0	52.0	86.0
1393198001610	3683.0	108.0	52.0	86.0
1393198001623	3683.0	109.0	52.0	86.0
1393198001630	3652.0	109.0	52.0	85.0
1393198001640	3652.0	110.0	52.0	84.0
1393198001650	3652.0	112.0	52.0	82.0
1393198001660	3652.0	113.0	53.0	80.0
1393198001670	3593.0	114.0	53.0	79.0
1393198001679	3593.0	115.0	55.0	78.0
1393198001691	3593.0	117.0	57.0	77.0
1393198001701	3593.0	118.0	61.0	76.0
1393198001710	3545.0	121.0	66.0	74.0
1393198001720	3545.0	124.0	71.0	71.0
1393198001730	3545.0	131.0	78.0	64.0
1393198001739	3512.0	156.0	84.0	39.0
1393198001751	3512.0	128.0	85.0	37.0
