5.5631994E13	2553.0	77.0
5.5632003E13	2553.0	77.0
5.563201E13	2553.0	77.0
5.5632024E13	2553.0	77.0
5.563203E13	2544.0	76.0
5.5632044E13	2544.0	76.0
5.563206E13	2534.0	76.0
5.5632074E13	2534.0	76.0
5.5632082E13	2534.0	76.0
5.5632095E13	2529.0	76.0
5.5632103E13	2529.0	76.0
5.563211E13	2529.0	77.0
5.5632124E13	2529.0	77.0
5.5632133E13	2531.0	77.0
5.5632145E13	2531.0	78.0
5.563216E13	2531.0	78.0
5.5632154E13	2531.0	78.0
5.5632175E13	2535.0	79.0
5.5632183E13	2535.0	79.0
5.563219E13	2535.0	80.0
5.5632204E13	2534.0	80.0
5.5632212E13	2534.0	80.0
5.5632225E13	2534.0	79.0
5.5632233E13	2534.0	79.0
5.563224E13	2529.0	79.0
5.5632254E13	2529.0	79.0
5.5632263E13	2529.0	79.0
5.5632275E13	2529.0	79.0
5.5632284E13	2522.0	79.0
5.563229E13	2522.0	78.0
5.5632305E13	2522.0	78.0
5.5632313E13	2522.0	79.0
5.563232E13	2521.0	79.0
5.5632334E13	2521.0	80.0
5.5632342E13	2521.0	80.0
5.5632355E13	2516.0	80.0
5.5632363E13	2516.0	79.0
5.563237E13	2516.0	80.0
5.5632384E13	2516.0	80.0
5.5632393E13	2517.0	80.0
5.5632405E13	2517.0	80.0
5.5632414E13	2517.0	81.0
5.563242E13	2517.0	81.0
5.5632435E13	2514.0	80.0
5.5632443E13	2514.0	80.0
5.563245E13	2514.0	79.0
5.5632464E13	2514.0	78.0
5.5632472E13	2509.0	77.0
5.5632485E13	2509.0	77.0
5.5632493E13	2509.0	76.0
5.56325E13	2503.0	76.0
5.5632514E13	2503.0	76.0
5.5632523E13	2503.0	77.0
5.5632535E13	2503.0	77.0
5.5632544E13	2502.0	77.0
5.563255E13	2502.0	78.0
5.5632565E13	2502.0	79.0
5.5632573E13	2502.0	79.0
5.563258E13	2504.0	79.0
5.5632594E13	2504.0	79.0
5.5632602E13	2504.0	78.0
5.5632615E13	2504.0	78.0
5.5632623E13	2505.0	78.0
5.563263E13	2505.0	77.0
5.5632644E13	2505.0	77.0
5.5632653E13	2505.0	77.0
5.5632665E13	2500.0	76.0
5.5632674E13	2500.0	76.0
5.563268E13	2500.0	75.0
5.5632695E13	2500.0	75.0
5.5632703E13	2494.0	75.0
5.563271E13	2494.0	76.0
5.5632724E13	2494.0	77.0
5.5632732E13	2494.0	77.0
5.5632745E13	2492.0	77.0
5.5632753E13	2492.0	78.0
5.563276E13	2492.0	78.0
5.5632774E13	2496.0	78.0
5.5632783E13	2496.0	79.0
5.5632795E13	2496.0	79.0
5.5632804E13	2496.0	79.0
5.563281E13	2504.0	79.0
5.5632825E13	2504.0	80.0
5.5632833E13	2504.0	80.0
5.563284E13	2504.0	80.0
5.5632854E13	2507.0	80.0
5.5632862E13	2507.0	80.0
5.5632875E13	2507.0	80.0
5.5632883E13	2507.0	80.0
5.563289E13	2506.0	80.0
5.5632904E13	2506.0	80.0
5.5632913E13	2506.0	80.0
5.5632925E13	2506.0	80.0
5.5632934E13	2506.0	80.0
5.563294E13	2506.0	80.0
5.5632955E13	2506.0	80.0
5.5632963E13	2509.0	80.0
5.5632976E13	2509.0	80.0
5.5632984E13	2509.0	80.0
5.5632992E13	2509.0	80.0
5.5633005E13	2509.0	79.0
5.5633013E13	2509.0	79.0
5.563302E13	2509.0	79.0
5.5633034E13	2509.0	78.0
5.5633043E13	2511.0	59.0
5.5633055E13	2511.0	77.0
5.5633064E13	2511.0	77.0
5.563307E13	2512.0	77.0
5.5633085E13	2512.0	77.0
5.5633093E13	2512.0	78.0
5.5633106E13	2512.0	79.0
5.5633114E13	2521.0	79.0
