1392870557064	5253.0	64.0	81.0	24.0
1392870557074	5253.0	63.0	81.0	25.0
1392870557084	5253.0	64.0	81.0	25.0
1392870557094	5246.0	63.0	81.0	25.0
1392870557105	5246.0	63.0	81.0	25.0
1392870557114	5246.0	63.0	81.0	25.0
1392870557127	5246.0	63.0	81.0	25.0
1392870557134	5249.0	63.0	81.0	25.0
1392870557144	5249.0	62.0	81.0	26.0
1392870557154	5249.0	62.0	81.0	26.0
1392870557165	5252.0	62.0	81.0	26.0
1392870557174	5252.0	62.0	81.0	26.0
1392870557185	5252.0	62.0	81.0	26.0
1392870557196	5252.0	62.0	81.0	26.0
1392870557206	5250.0	62.0	81.0	26.0
1392870557215	5250.0	62.0	81.0	26.0
1392870557229	5250.0	62.0	81.0	26.0
1392870557237	5253.0	62.0	81.0	26.0
1392870557245	5253.0	63.0	81.0	25.0
1392870557255	5253.0	63.0	81.0	25.0
1392870557265	5253.0	64.0	81.0	24.0
1392870557275	5259.0	63.0	81.0	25.0
1392870557286	5259.0	63.0	81.0	25.0
1392870557295	5259.0	63.0	81.0	25.0
1392870557305	5259.0	63.0	81.0	26.0
1392870557315	5254.0	62.0	81.0	26.0
1392870557325	5254.0	62.0	81.0	26.0
1392870557337	5254.0	62.0	81.0	26.0
1392870557346	5264.0	61.0	81.0	26.0
1392870557355	5264.0	61.0	81.0	26.0
1392870557365	5264.0	62.0	81.0	26.0
1392870557375	5264.0	62.0	81.0	26.0
1392870557387	5258.0	62.0	81.0	26.0
1392870557396	5258.0	63.0	81.0	25.0
1392870557408	5258.0	63.0	81.0	25.0
1392870557431	5264.0	63.0	81.0	25.0
1392870557440	5264.0	63.0	81.0	25.0
1392870557446	5264.0	63.0	81.0	25.0
1392870557455	5258.0	63.0	81.0	25.0
1392870557466	5258.0	63.0	81.0	25.0
1392870557520	5258.0	63.0	81.0	25.0
1392870557522	5258.0	63.0	81.0	25.0
1392870557524	5262.0	63.0	81.0	24.0
1392870557526	5262.0	63.0	81.0	24.0
1392870557527	5262.0	63.0	81.0	24.0
1392870557529	5251.0	63.0	81.0	24.0
1392870557560	5251.0	63.0	81.0	24.0
1392870557562	5251.0	63.0	81.0	24.0
1392870557563	5251.0	63.0	81.0	24.0
1392870557565	5243.0	63.0	81.0	24.0
1392870557576	5243.0	64.0	81.0	24.0
1392870557585	5243.0	64.0	81.0	24.0
1392870557596	5239.0	64.0	81.0	23.0
1392870557606	5239.0	64.0	81.0	23.0
1392870557616	5239.0	65.0	81.0	23.0
1392870557626	5239.0	65.0	81.0	22.0
